phase,call,module_name,us
decode,14,model.layers.27.self_attn.q_rope,191.094
decode,14,model.layers.27.self_attn.k_rope,213.594
decode,14,model.layers.27.self_attn.qk_matmul,480.625
decode,14,model.layers.27.self_attn.mask,227.709
decode,14,model.layers.27.self_attn.softmax,197.5
decode,14,model.layers.27.self_attn.av_matmul,470.156
decode,14,model.layers.27.self_attn.o_proj,453.438
decode,14,model.layers.27.self_attn,5840.94
decode,14,model.layers.27.post_attention_layernorm,213.021
decode,14,model.layers.27.mlp.gate_proj,1017.34
decode,14,model.layers.27.mlp.act,236.719
decode,14,model.layers.27.mlp.up_proj,1018.33
decode,14,model.layers.27.mlp.down_proj,956.093
decode,14,model.layers.27.mlp,3291.3
decode,14,model.layers.27,9879.22
decode,14,model.norm,142.344
decode,14,model,237426
decode,14,lm_head_out,107395
decode,14,model.embed_tokens,20.26
decode,15,model.layers.0.input_layernorm,5253.28
decode,15,model.layers.0.self_attn.q_proj,412.448
decode,15,model.layers.0.self_attn.k_proj,273.229
decode,15,model.layers.0.self_attn.v_proj,244.843
decode,15,model.layers.0.self_attn.q_norm,117.865
decode,15,model.layers.0.self_attn.k_norm,122.083
decode,15,model.layers.0.self_attn.q_rope,120.781
decode,15,model.layers.0.self_attn.k_rope,126.042
decode,15,model.layers.0.self_attn.qk_matmul,353.125
decode,15,model.layers.0.self_attn.mask,124.323
decode,15,model.layers.0.self_attn.softmax,116.094
decode,15,model.layers.0.self_attn.av_matmul,380.625
decode,15,model.layers.0.self_attn.o_proj,355.312
decode,15,model.layers.0.self_attn,3488.59
decode,15,model.layers.0.post_attention_layernorm,104.74
decode,15,model.layers.0.mlp.gate_proj,890.313
decode,15,model.layers.0.mlp.act,133.437
decode,15,model.layers.0.mlp.up_proj,864.531
decode,15,model.layers.0.mlp.down_proj,802.5
decode,15,model.layers.0.mlp,2714.06
decode,15,model.layers.0,11707.5
decode,15,model.layers.1.input_layernorm,127.968
decode,15,model.layers.1.self_attn.q_proj,346.406
decode,15,model.layers.1.self_attn.k_proj,247.396
decode,15,model.layers.1.self_attn.v_proj,223.281
decode,15,model.layers.1.self_attn.q_norm,130.156
decode,15,model.layers.1.self_attn.k_norm,98.177
decode,15,model.layers.1.self_attn.q_rope,138.177
decode,15,model.layers.1.self_attn.k_rope,113.802
decode,15,model.layers.1.self_attn.qk_matmul,1623.59
decode,15,model.layers.1.self_attn.mask,345.781
decode,15,model.layers.1.self_attn.softmax,130.677
decode,15,model.layers.1.self_attn.av_matmul,416.094
decode,15,model.layers.1.self_attn.o_proj,386.875
decode,15,model.layers.1.self_attn,4973.59
decode,15,model.layers.1.post_attention_layernorm,129.739
decode,15,model.layers.1.mlp.gate_proj,906.614
decode,15,model.layers.1.mlp.act,121.354
decode,15,model.layers.1.mlp.up_proj,890.26
decode,15,model.layers.1.mlp.down_proj,866.719
decode,15,model.layers.1.mlp,2826.15
decode,15,model.layers.1,8215.62
decode,15,model.layers.2.input_layernorm,120.573
decode,15,model.layers.2.self_attn.q_proj,387.864
decode,15,model.layers.2.self_attn.k_proj,253.281
decode,15,model.layers.2.self_attn.v_proj,231.979
decode,15,model.layers.2.self_attn.q_norm,123.542
decode,15,model.layers.2.self_attn.k_norm,102.657
decode,15,model.layers.2.self_attn.q_rope,122.136
decode,15,model.layers.2.self_attn.k_rope,120
decode,15,model.layers.2.self_attn.qk_matmul,347.187
decode,15,model.layers.2.self_attn.mask,129.479
decode,15,model.layers.2.self_attn.softmax,157.812
decode,15,model.layers.2.self_attn.av_matmul,427.5
decode,15,model.layers.2.self_attn.o_proj,398.334
decode,15,model.layers.2.self_attn,3650.31
decode,15,model.layers.2.post_attention_layernorm,145.417
decode,15,model.layers.2.mlp.gate_proj,923.75
decode,15,model.layers.2.mlp.act,152.031
decode,15,model.layers.2.mlp.up_proj,926.042
decode,15,model.layers.2.mlp.down_proj,904.583
decode,15,model.layers.2.mlp,2929.22
decode,15,model.layers.2,7030.26
decode,15,model.layers.3.input_layernorm,157.344
decode,15,model.layers.3.self_attn.q_proj,402.344
decode,15,model.layers.3.self_attn.k_proj,290.781
decode,15,model.layers.3.self_attn.v_proj,257.968
decode,15,model.layers.3.self_attn.q_norm,146.51
decode,15,model.layers.3.self_attn.k_norm,154.531
decode,15,model.layers.3.self_attn.q_rope,139.791
decode,15,model.layers.3.self_attn.k_rope,138.281
decode,15,model.layers.3.self_attn.qk_matmul,368.438
decode,15,model.layers.3.self_attn.mask,148.594
decode,15,model.layers.3.self_attn.softmax,153.906
decode,15,model.layers.3.self_attn.av_matmul,397.188
decode,15,model.layers.3.self_attn.o_proj,385.781
decode,15,model.layers.3.self_attn,3741.15
decode,15,model.layers.3.post_attention_layernorm,152.448
decode,15,model.layers.3.mlp.gate_proj,919.687
decode,15,model.layers.3.mlp.act,136.771
decode,15,model.layers.3.mlp.up_proj,902.135
decode,15,model.layers.3.mlp.down_proj,874.375
decode,15,model.layers.3.mlp,2863.23
decode,15,model.layers.3,7081.82
decode,15,model.layers.4.input_layernorm,127.032
decode,15,model.layers.4.self_attn.q_proj,418.229
decode,15,model.layers.4.self_attn.k_proj,268.958
decode,15,model.layers.4.self_attn.v_proj,255.312
decode,15,model.layers.4.self_attn.q_norm,156.302
decode,15,model.layers.4.self_attn.k_norm,152.656
decode,15,model.layers.4.self_attn.q_rope,157.448
decode,15,model.layers.4.self_attn.k_rope,137.032
decode,15,model.layers.4.self_attn.qk_matmul,376.146
decode,15,model.layers.4.self_attn.mask,150.781
decode,15,model.layers.4.self_attn.softmax,132.083
decode,15,model.layers.4.self_attn.av_matmul,418.594
decode,15,model.layers.4.self_attn.o_proj,445.937
decode,15,model.layers.4.self_attn,3924.22
decode,15,model.layers.4.post_attention_layernorm,142.5
decode,15,model.layers.4.mlp.gate_proj,937.239
decode,15,model.layers.4.mlp.act,137.187
decode,15,model.layers.4.mlp.up_proj,923.906
decode,15,model.layers.4.mlp.down_proj,877.188
decode,15,model.layers.4.mlp,2937.86
decode,15,model.layers.4,7338.12
decode,15,model.layers.5.input_layernorm,175.625
decode,15,model.layers.5.self_attn.q_proj,396.563
decode,15,model.layers.5.self_attn.k_proj,282.5
decode,15,model.layers.5.self_attn.v_proj,304.844
decode,15,model.layers.5.self_attn.q_norm,132.395
decode,15,model.layers.5.self_attn.k_norm,164.896
decode,15,model.layers.5.self_attn.q_rope,162.448
decode,15,model.layers.5.self_attn.k_rope,131.511
decode,15,model.layers.5.self_attn.qk_matmul,380.312
decode,15,model.layers.5.self_attn.mask,157.761
decode,15,model.layers.5.self_attn.softmax,160.677
decode,15,model.layers.5.self_attn.av_matmul,406.094
decode,15,model.layers.5.self_attn.o_proj,388.75
decode,15,model.layers.5.self_attn,4220.83
decode,15,model.layers.5.post_attention_layernorm,147.292
decode,15,model.layers.5.mlp.gate_proj,922.656
decode,15,model.layers.5.mlp.act,165.937
decode,15,model.layers.5.mlp.up_proj,917.968
decode,15,model.layers.5.mlp.down_proj,890.625
decode,15,model.layers.5.mlp,2959.9
decode,15,model.layers.5,7703.75
decode,15,model.layers.6.input_layernorm,164.635
decode,15,model.layers.6.self_attn.q_proj,391.25
decode,15,model.layers.6.self_attn.k_proj,278.75
decode,15,model.layers.6.self_attn.v_proj,309.948
decode,15,model.layers.6.self_attn.q_norm,159.635
decode,15,model.layers.6.self_attn.k_norm,133.334
decode,15,model.layers.6.self_attn.q_rope,155.469
decode,15,model.layers.6.self_attn.k_rope,168.021
decode,15,model.layers.6.self_attn.qk_matmul,345.156
decode,15,model.layers.6.self_attn.mask,129.843
decode,15,model.layers.6.self_attn.softmax,151.406
decode,15,model.layers.6.self_attn.av_matmul,396.562
decode,15,model.layers.6.self_attn.o_proj,401.094
decode,15,model.layers.6.self_attn,4151.88
decode,15,model.layers.6.post_attention_layernorm,167.917
decode,15,model.layers.6.mlp.gate_proj,938.906
decode,15,model.layers.6.mlp.act,168.125
decode,15,model.layers.6.mlp.up_proj,950.99
decode,15,model.layers.6.mlp.down_proj,916.25
decode,15,model.layers.6.mlp,3011.04
decode,15,model.layers.6,7823.91
decode,15,model.layers.7.input_layernorm,168.906
decode,15,model.layers.7.self_attn.q_proj,441.771
decode,15,model.layers.7.self_attn.k_proj,283.385
decode,15,model.layers.7.self_attn.v_proj,288.645
decode,15,model.layers.7.self_attn.q_norm,175
decode,15,model.layers.7.self_attn.k_norm,145.625
decode,15,model.layers.7.self_attn.q_rope,161.458
decode,15,model.layers.7.self_attn.k_rope,197.656
decode,15,model.layers.7.self_attn.qk_matmul,362.552
decode,15,model.layers.7.self_attn.mask,142.292
decode,15,model.layers.7.self_attn.softmax,150.312
decode,15,model.layers.7.self_attn.av_matmul,402.656
decode,15,model.layers.7.self_attn.o_proj,403.958
decode,15,model.layers.7.self_attn,4429.74
decode,15,model.layers.7.post_attention_layernorm,151.406
decode,15,model.layers.7.mlp.gate_proj,964.792
decode,15,model.layers.7.mlp.act,137.187
decode,15,model.layers.7.mlp.up_proj,946.719
decode,15,model.layers.7.mlp.down_proj,891.562
decode,15,model.layers.7.mlp,2975.47
decode,15,model.layers.7,7939.32
decode,15,model.layers.8.input_layernorm,173.593
decode,15,model.layers.8.self_attn.q_proj,411.25
decode,15,model.layers.8.self_attn.k_proj,290.573
decode,15,model.layers.8.self_attn.v_proj,277.032
decode,15,model.layers.8.self_attn.q_norm,170.104
decode,15,model.layers.8.self_attn.k_norm,158.958
decode,15,model.layers.8.self_attn.q_rope,161.823
decode,15,model.layers.8.self_attn.k_rope,212.031
decode,15,model.layers.8.self_attn.qk_matmul,374.688
decode,15,model.layers.8.self_attn.mask,141.458
decode,15,model.layers.8.self_attn.softmax,144.532
decode,15,model.layers.8.self_attn.av_matmul,398.229
decode,15,model.layers.8.self_attn.o_proj,447.968
decode,15,model.layers.8.self_attn,4522.34
decode,15,model.layers.8.post_attention_layernorm,165
decode,15,model.layers.8.mlp.gate_proj,923.02
decode,15,model.layers.8.mlp.act,131.927
decode,15,model.layers.8.mlp.up_proj,955.885
decode,15,model.layers.8.mlp.down_proj,876.615
decode,15,model.layers.8.mlp,2935.62
decode,15,model.layers.8,8031.56
decode,15,model.layers.9.input_layernorm,132.187
decode,15,model.layers.9.self_attn.q_proj,455.885
decode,15,model.layers.9.self_attn.k_proj,279.375
decode,15,model.layers.9.self_attn.v_proj,302.084
decode,15,model.layers.9.self_attn.q_norm,145.052
decode,15,model.layers.9.self_attn.k_norm,165
decode,15,model.layers.9.self_attn.q_rope,174.375
decode,15,model.layers.9.self_attn.k_rope,129.844
decode,15,model.layers.9.self_attn.qk_matmul,352.864
decode,15,model.layers.9.self_attn.mask,131.25
decode,15,model.layers.9.self_attn.softmax,160.677
decode,15,model.layers.9.self_attn.av_matmul,400.312
decode,15,model.layers.9.self_attn.o_proj,411.875
decode,15,model.layers.9.self_attn,4696.56
decode,15,model.layers.9.post_attention_layernorm,164.323
decode,15,model.layers.9.mlp.gate_proj,905.938
decode,15,model.layers.9.mlp.act,132.395
decode,15,model.layers.9.mlp.up_proj,948.489
decode,15,model.layers.9.mlp.down_proj,868.385
decode,15,model.layers.9.mlp,2891.25
decode,15,model.layers.9,8105
decode,15,model.layers.10.input_layernorm,131.823
decode,15,model.layers.10.self_attn.q_proj,448.281
decode,15,model.layers.10.self_attn.k_proj,303.802
decode,15,model.layers.10.self_attn.v_proj,291.979
decode,15,model.layers.10.self_attn.q_norm,142.5
decode,15,model.layers.10.self_attn.k_norm,179.844
decode,15,model.layers.10.self_attn.q_rope,175.521
decode,15,model.layers.10.self_attn.k_rope,188.958
decode,15,model.layers.10.self_attn.qk_matmul,421.719
decode,15,model.layers.10.self_attn.mask,165.208
decode,15,model.layers.10.self_attn.softmax,187.344
decode,15,model.layers.10.self_attn.av_matmul,437.552
decode,15,model.layers.10.self_attn.o_proj,405.73
decode,15,model.layers.10.self_attn,4617.92
decode,15,model.layers.10.post_attention_layernorm,151.615
decode,15,model.layers.10.mlp.gate_proj,913.125
decode,15,model.layers.10.mlp.act,143.386
decode,15,model.layers.10.mlp.up_proj,975.364
decode,15,model.layers.10.mlp.down_proj,908.75
decode,15,model.layers.10.mlp,2976.25
decode,15,model.layers.10,8145.31
decode,15,model.layers.11.input_layernorm,154.062
decode,15,model.layers.11.self_attn.q_proj,437.813
decode,15,model.layers.11.self_attn.k_proj,344.427
decode,15,model.layers.11.self_attn.v_proj,314.218
decode,15,model.layers.11.self_attn.q_norm,218.489
decode,15,model.layers.11.self_attn.k_norm,150
decode,15,model.layers.11.self_attn.q_rope,170.26
decode,15,model.layers.11.self_attn.k_rope,142.813
decode,15,model.layers.11.self_attn.qk_matmul,382.239
decode,15,model.layers.11.self_attn.mask,134.011
decode,15,model.layers.11.self_attn.softmax,175.104
decode,15,model.layers.11.self_attn.av_matmul,432.604
decode,15,model.layers.11.self_attn.o_proj,433.75
decode,15,model.layers.11.self_attn,4613.28
decode,15,model.layers.11.post_attention_layernorm,152.656
decode,15,model.layers.11.mlp.gate_proj,942.083
decode,15,model.layers.11.mlp.act,197.656
decode,15,model.layers.11.mlp.up_proj,922.187
decode,15,model.layers.11.mlp.down_proj,948.437
decode,15,model.layers.11.mlp,3046.67
decode,15,model.layers.11,8210.31
decode,15,model.layers.12.input_layernorm,214.062
decode,15,model.layers.12.self_attn.q_proj,424.479
decode,15,model.layers.12.self_attn.k_proj,308.125
decode,15,model.layers.12.self_attn.v_proj,274.844
decode,15,model.layers.12.self_attn.q_norm,176.927
decode,15,model.layers.12.self_attn.k_norm,155.26
decode,15,model.layers.12.self_attn.q_rope,170.469
decode,15,model.layers.12.self_attn.k_rope,144.063
decode,15,model.layers.12.self_attn.qk_matmul,371.094
decode,15,model.layers.12.self_attn.mask,150.782
decode,15,model.layers.12.self_attn.softmax,191.459
decode,15,model.layers.12.self_attn.av_matmul,417.24
decode,15,model.layers.12.self_attn.o_proj,433.073
decode,15,model.layers.12.self_attn,4591.88
decode,15,model.layers.12.post_attention_layernorm,167.292
decode,15,model.layers.12.mlp.gate_proj,914.532
decode,15,model.layers.12.mlp.act,173.438
decode,15,model.layers.12.mlp.up_proj,932.552
decode,15,model.layers.12.mlp.down_proj,888.281
decode,15,model.layers.12.mlp,2944.43
decode,15,model.layers.12,8128.07
decode,15,model.layers.13.input_layernorm,159.844
decode,15,model.layers.13.self_attn.q_proj,429.063
decode,15,model.layers.13.self_attn.k_proj,285.781
decode,15,model.layers.13.self_attn.v_proj,324.531
decode,15,model.layers.13.self_attn.q_norm,165.781
decode,15,model.layers.13.self_attn.k_norm,155.938
decode,15,model.layers.13.self_attn.q_rope,233.594
decode,15,model.layers.13.self_attn.k_rope,158.073
decode,15,model.layers.13.self_attn.qk_matmul,386.563
decode,15,model.layers.13.self_attn.mask,150.938
decode,15,model.layers.13.self_attn.softmax,179.531
decode,15,model.layers.13.self_attn.av_matmul,412.395
decode,15,model.layers.13.self_attn.o_proj,407.917
decode,15,model.layers.13.self_attn,4656.41
decode,15,model.layers.13.post_attention_layernorm,172.448
decode,15,model.layers.13.mlp.gate_proj,895.469
decode,15,model.layers.13.mlp.act,185.625
decode,15,model.layers.13.mlp.up_proj,915.156
decode,15,model.layers.13.mlp.down_proj,895.937
decode,15,model.layers.13.mlp,2938.02
decode,15,model.layers.13,8153.75
decode,15,model.layers.14.input_layernorm,147.656
decode,15,model.layers.14.self_attn.q_proj,456.25
decode,15,model.layers.14.self_attn.k_proj,290.677
decode,15,model.layers.14.self_attn.v_proj,280.625
decode,15,model.layers.14.self_attn.q_norm,156.302
decode,15,model.layers.14.self_attn.k_norm,167.969
decode,15,model.layers.14.self_attn.q_rope,162.5
decode,15,model.layers.14.self_attn.k_rope,195.833
decode,15,model.layers.14.self_attn.qk_matmul,382.813
decode,15,model.layers.14.self_attn.mask,222.969
decode,15,model.layers.14.self_attn.softmax,182.656
decode,15,model.layers.14.self_attn.av_matmul,434.115
decode,15,model.layers.14.self_attn.o_proj,400.417
decode,15,model.layers.14.self_attn,4531.41
decode,15,model.layers.14.post_attention_layernorm,142.657
decode,15,model.layers.14.mlp.gate_proj,897.656
decode,15,model.layers.14.mlp.act,175
decode,15,model.layers.14.mlp.up_proj,919.219
decode,15,model.layers.14.mlp.down_proj,897.813
decode,15,model.layers.14.mlp,2961.51
decode,15,model.layers.14,7950.05
decode,15,model.layers.15.input_layernorm,166.719
decode,15,model.layers.15.self_attn.q_proj,416.875
decode,15,model.layers.15.self_attn.k_proj,318.333
decode,15,model.layers.15.self_attn.v_proj,287.083
decode,15,model.layers.15.self_attn.q_norm,208.282
decode,15,model.layers.15.self_attn.k_norm,140.469
decode,15,model.layers.15.self_attn.q_rope,156.875
decode,15,model.layers.15.self_attn.k_rope,160.416
decode,15,model.layers.15.self_attn.qk_matmul,387.032
decode,15,model.layers.15.self_attn.mask,209.948
decode,15,model.layers.15.self_attn.softmax,177.865
decode,15,model.layers.15.self_attn.av_matmul,460.261
decode,15,model.layers.15.self_attn.o_proj,407.187
decode,15,model.layers.15.self_attn,4613.59
decode,15,model.layers.15.post_attention_layernorm,171.719
decode,15,model.layers.15.mlp.gate_proj,940.157
decode,15,model.layers.15.mlp.act,124.896
decode,15,model.layers.15.mlp.up_proj,923.437
decode,15,model.layers.15.mlp.down_proj,873.698
decode,15,model.layers.15.mlp,2896.3
decode,15,model.layers.15,8103.75
decode,15,model.layers.16.input_layernorm,134.323
decode,15,model.layers.16.self_attn.q_proj,425.938
decode,15,model.layers.16.self_attn.k_proj,266.875
decode,15,model.layers.16.self_attn.v_proj,301.354
decode,15,model.layers.16.self_attn.q_norm,196.094
decode,15,model.layers.16.self_attn.k_norm,145.625
decode,15,model.layers.16.self_attn.q_rope,164.844
decode,15,model.layers.16.self_attn.k_rope,143.958
decode,15,model.layers.16.self_attn.qk_matmul,398.594
decode,15,model.layers.16.self_attn.mask,184.218
decode,15,model.layers.16.self_attn.softmax,143.542
decode,15,model.layers.16.self_attn.av_matmul,391.823
decode,15,model.layers.16.self_attn.o_proj,403.958
decode,15,model.layers.16.self_attn,4525
decode,15,model.layers.16.post_attention_layernorm,138.75
decode,15,model.layers.16.mlp.gate_proj,961.77
decode,15,model.layers.16.mlp.act,138.125
decode,15,model.layers.16.mlp.up_proj,932.344
decode,15,model.layers.16.mlp.down_proj,883.385
decode,15,model.layers.16.mlp,2988.75
decode,15,model.layers.16,8008.02
decode,15,model.layers.17.input_layernorm,162.292
decode,15,model.layers.17.self_attn.q_proj,424.687
decode,15,model.layers.17.self_attn.k_proj,262.031
decode,15,model.layers.17.self_attn.v_proj,311.719
decode,15,model.layers.17.self_attn.q_norm,128.907
decode,15,model.layers.17.self_attn.k_norm,161.406
decode,15,model.layers.17.self_attn.q_rope,156.094
decode,15,model.layers.17.self_attn.k_rope,176.302
decode,15,model.layers.17.self_attn.qk_matmul,378.75
decode,15,model.layers.17.self_attn.mask,182.395
decode,15,model.layers.17.self_attn.softmax,166.719
decode,15,model.layers.17.self_attn.av_matmul,415.834
decode,15,model.layers.17.self_attn.o_proj,424.583
decode,15,model.layers.17.self_attn,4441.25
decode,15,model.layers.17.post_attention_layernorm,155.468
decode,15,model.layers.17.mlp.gate_proj,958.698
decode,15,model.layers.17.mlp.act,149.219
decode,15,model.layers.17.mlp.up_proj,953.281
decode,15,model.layers.17.mlp.down_proj,909.063
decode,15,model.layers.17.mlp,3006.82
decode,15,model.layers.17,7980.57
decode,15,model.layers.18.input_layernorm,182.187
decode,15,model.layers.18.self_attn.q_proj,402.135
decode,15,model.layers.18.self_attn.k_proj,321.093
decode,15,model.layers.18.self_attn.v_proj,302.084
decode,15,model.layers.18.self_attn.q_norm,184.479
decode,15,model.layers.18.self_attn.k_norm,155.156
decode,15,model.layers.18.self_attn.q_rope,179.01
decode,15,model.layers.18.self_attn.k_rope,182.135
decode,15,model.layers.18.self_attn.qk_matmul,379.375
decode,15,model.layers.18.self_attn.mask,170.052
decode,15,model.layers.18.self_attn.softmax,155.938
decode,15,model.layers.18.self_attn.av_matmul,420.468
decode,15,model.layers.18.self_attn.o_proj,413.125
decode,15,model.layers.18.self_attn,4584.74
decode,15,model.layers.18.post_attention_layernorm,158.594
decode,15,model.layers.18.mlp.gate_proj,924.844
decode,15,model.layers.18.mlp.act,184.792
decode,15,model.layers.18.mlp.up_proj,915.313
decode,15,model.layers.18.mlp.down_proj,894.844
decode,15,model.layers.18.mlp,2989.69
decode,15,model.layers.18,8168.91
decode,15,model.layers.19.input_layernorm,179.531
decode,15,model.layers.19.self_attn.q_proj,435.938
decode,15,model.layers.19.self_attn.k_proj,325.625
decode,15,model.layers.19.self_attn.v_proj,297.031
decode,15,model.layers.19.self_attn.q_norm,170
decode,15,model.layers.19.self_attn.k_norm,175.573
decode,15,model.layers.19.self_attn.q_rope,172.031
decode,15,model.layers.19.self_attn.k_rope,189.74
decode,15,model.layers.19.self_attn.qk_matmul,385.26
decode,15,model.layers.19.self_attn.mask,163.125
decode,15,model.layers.19.self_attn.softmax,159.219
decode,15,model.layers.19.self_attn.av_matmul,389.844
decode,15,model.layers.19.self_attn.o_proj,397.916
decode,15,model.layers.19.self_attn,4586.61
decode,15,model.layers.19.post_attention_layernorm,131.875
decode,15,model.layers.19.mlp.gate_proj,943.073
decode,15,model.layers.19.mlp.act,154.219
decode,15,model.layers.19.mlp.up_proj,938.646
decode,15,model.layers.19.mlp.down_proj,870.468
decode,15,model.layers.19.mlp,2952.03
decode,15,model.layers.19,8078.54
decode,15,model.layers.20.input_layernorm,131.459
decode,15,model.layers.20.self_attn.q_proj,428.021
decode,15,model.layers.20.self_attn.k_proj,259.166
decode,15,model.layers.20.self_attn.v_proj,301.094
decode,15,model.layers.20.self_attn.q_norm,164.427
decode,15,model.layers.20.self_attn.k_norm,132.188
decode,15,model.layers.20.self_attn.q_rope,148.541
decode,15,model.layers.20.self_attn.k_rope,129.739
decode,15,model.layers.20.self_attn.qk_matmul,402.188
decode,15,model.layers.20.self_attn.mask,172.969
decode,15,model.layers.20.self_attn.softmax,135.417
decode,15,model.layers.20.self_attn.av_matmul,409.01
decode,15,model.layers.20.self_attn.o_proj,408.594
decode,15,model.layers.20.self_attn,4395
decode,15,model.layers.20.post_attention_layernorm,164.947
decode,15,model.layers.20.mlp.gate_proj,969.896
decode,15,model.layers.20.mlp.act,130.573
decode,15,model.layers.20.mlp.up_proj,942.813
decode,15,model.layers.20.mlp.down_proj,898.75
decode,15,model.layers.20.mlp,2989.06
decode,15,model.layers.20,7918.28
decode,15,model.layers.21.input_layernorm,132.187
decode,15,model.layers.21.self_attn.q_proj,449.375
decode,15,model.layers.21.self_attn.k_proj,278.75
decode,15,model.layers.21.self_attn.v_proj,328.438
decode,15,model.layers.21.self_attn.q_norm,154.687
decode,15,model.layers.21.self_attn.k_norm,187.708
decode,15,model.layers.21.self_attn.q_rope,169.584
decode,15,model.layers.21.self_attn.k_rope,185
decode,15,model.layers.21.self_attn.qk_matmul,370.365
decode,15,model.layers.21.self_attn.mask,177.448
decode,15,model.layers.21.self_attn.softmax,191.302
decode,15,model.layers.21.self_attn.av_matmul,433.958
decode,15,model.layers.21.self_attn.o_proj,401.875
decode,15,model.layers.21.self_attn,4660.62
decode,15,model.layers.21.post_attention_layernorm,163.072
decode,15,model.layers.21.mlp.gate_proj,977.708
decode,15,model.layers.21.mlp.act,140.313
decode,15,model.layers.21.mlp.up_proj,949.531
decode,15,model.layers.21.mlp.down_proj,894.688
decode,15,model.layers.21.mlp,3034.69
decode,15,model.layers.21,8234.74
decode,15,model.layers.22.input_layernorm,188.177
decode,15,model.layers.22.self_attn.q_proj,444.479
decode,15,model.layers.22.self_attn.k_proj,290.677
decode,15,model.layers.22.self_attn.v_proj,307.552
decode,15,model.layers.22.self_attn.q_norm,152.031
decode,15,model.layers.22.self_attn.k_norm,191.511
decode,15,model.layers.22.self_attn.q_rope,158.437
decode,15,model.layers.22.self_attn.k_rope,175
decode,15,model.layers.22.self_attn.qk_matmul,421.927
decode,15,model.layers.22.self_attn.mask,165.886
decode,15,model.layers.22.self_attn.softmax,184.115
decode,15,model.layers.22.self_attn.av_matmul,414.792
decode,15,model.layers.22.self_attn.o_proj,416.979
decode,15,model.layers.22.self_attn,4681.3
decode,15,model.layers.22.post_attention_layernorm,155.312
decode,15,model.layers.22.mlp.gate_proj,936.302
decode,15,model.layers.22.mlp.act,149.427
decode,15,model.layers.22.mlp.up_proj,970
decode,15,model.layers.22.mlp.down_proj,899.479
decode,15,model.layers.22.mlp,2993.59
decode,15,model.layers.22,8219.69
decode,15,model.layers.23.input_layernorm,163.854
decode,15,model.layers.23.self_attn.q_proj,442.5
decode,15,model.layers.23.self_attn.k_proj,289.428
decode,15,model.layers.23.self_attn.v_proj,312.969
decode,15,model.layers.23.self_attn.q_norm,174.271
decode,15,model.layers.23.self_attn.k_norm,166.51
decode,15,model.layers.23.self_attn.q_rope,169.844
decode,15,model.layers.23.self_attn.k_rope,204.688
decode,15,model.layers.23.self_attn.qk_matmul,402.864
decode,15,model.layers.23.self_attn.mask,180
decode,15,model.layers.23.self_attn.softmax,157.968
decode,15,model.layers.23.self_attn.av_matmul,423.594
decode,15,model.layers.23.self_attn.o_proj,434.375
decode,15,model.layers.23.self_attn,4690.36
decode,15,model.layers.23.post_attention_layernorm,140.885
decode,15,model.layers.23.mlp.gate_proj,933.698
decode,15,model.layers.23.mlp.act,183.906
decode,15,model.layers.23.mlp.up_proj,916.614
decode,15,model.layers.23.mlp.down_proj,889.635
decode,15,model.layers.23.mlp,2957.34
decode,15,model.layers.23,8186.09
decode,15,model.layers.24.input_layernorm,131.719
decode,15,model.layers.24.self_attn.q_proj,416.406
decode,15,model.layers.24.self_attn.k_proj,306.875
decode,15,model.layers.24.self_attn.v_proj,269.375
decode,15,model.layers.24.self_attn.q_norm,210.469
decode,15,model.layers.24.self_attn.k_norm,152.396
decode,15,model.layers.24.self_attn.q_rope,157.032
decode,15,model.layers.24.self_attn.k_rope,176.198
decode,15,model.layers.24.self_attn.qk_matmul,466.093
decode,15,model.layers.24.self_attn.mask,223.75
decode,15,model.layers.24.self_attn.softmax,168.49
decode,15,model.layers.24.self_attn.av_matmul,388.958
decode,15,model.layers.24.self_attn.o_proj,389.687
decode,15,model.layers.24.self_attn,4622.86
decode,15,model.layers.24.post_attention_layernorm,155.521
decode,15,model.layers.24.mlp.gate_proj,948.281
decode,15,model.layers.24.mlp.act,164.687
decode,15,model.layers.24.mlp.up_proj,953.906
decode,15,model.layers.24.mlp.down_proj,874.219
decode,15,model.layers.24.mlp,3002.55
decode,15,model.layers.24,8144.79
decode,15,model.layers.25.input_layernorm,137.813
decode,15,model.layers.25.self_attn.q_proj,428.178
decode,15,model.layers.25.self_attn.k_proj,273.594
decode,15,model.layers.25.self_attn.v_proj,302.188
decode,15,model.layers.25.self_attn.q_norm,186.979
decode,15,model.layers.25.self_attn.k_norm,183.49
decode,15,model.layers.25.self_attn.q_rope,162.031
decode,15,model.layers.25.self_attn.k_rope,165.469
decode,15,model.layers.25.self_attn.qk_matmul,350
decode,15,model.layers.25.self_attn.mask,150.469
decode,15,model.layers.25.self_attn.softmax,148.438
decode,15,model.layers.25.self_attn.av_matmul,451.771
decode,15,model.layers.25.self_attn.o_proj,412.916
decode,15,model.layers.25.self_attn,4468.96
decode,15,model.layers.25.post_attention_layernorm,143.385
decode,15,model.layers.25.mlp.gate_proj,920.104
decode,15,model.layers.25.mlp.act,278.125
decode,15,model.layers.25.mlp.up_proj,922.188
decode,15,model.layers.25.mlp.down_proj,910
decode,15,model.layers.25.mlp,3103.44
decode,15,model.layers.25,8093.65
decode,15,model.layers.26.input_layernorm,142.708
decode,15,model.layers.26.self_attn.q_proj,431.25
decode,15,model.layers.26.self_attn.k_proj,308.906
